56.8949 	EXP 	window1: backgroundFit = 'none'
57.1955 	INFO 	Keyboard events cleared
57.1954 	EXP 	dot_fixation: autoDraw = False
57.1954 	EXP 	dot_fixation: autoDraw = False
57.1954 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: red, alpha=1.0>
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: height = 0.1
57.1954 	EXP 	text_stroop: text = 'red'
57.1954 	EXP 	randomImage: autoDraw = True
57.1954 	EXP 	randomImage: autoDraw = False
57.1954 	EXP 	text_stroop: autoDraw = True
57.1985 	EXP 	dot: autoDraw = True
57.1985 	EXP 	text_stroop: autoDraw = False
57.8171 	EXP 	window1: backgroundImage = ''
57.8171 	EXP 	window1: backgroundFit = 'none'
57.8172 	EXP 	window1: units = 'height'
57.8177 	EXP 	window1: backgroundImage = ''
57.8178 	EXP 	window1: backgroundFit = 'none'
57.8192 	DATA 	Keypress: m
57.8329 	EXP 	randomImage: autoDraw = False
57.8329 	EXP 	dot: autoDraw = False
57.8329 	EXP 	text_stroop: autoDraw = False
57.8329 	EXP 	dot_fixation: autoDraw = True
62.9016 	EXP 	window1: backgroundImage = ''
62.9017 	EXP 	window1: backgroundFit = 'none'
62.9017 	EXP 	window1: units = 'height'
62.9020 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'type': 'test', 'condition1': 'consistent', 'trialNo': 34, 'stim1': 'green', 'textColor': 'green', 'stimFormat': 'word', 'key': 'm', 'ITI': 800, 'presTime': 2000, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
63.2737 	EXP 	window1: backgroundImage = ''
63.2738 	EXP 	window1: backgroundFit = 'none'
63.5738 	INFO 	Keyboard events cleared
63.5737 	EXP 	dot_fixation: autoDraw = False
63.5737 	EXP 	dot_fixation: autoDraw = False
63.5737 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: green, alpha=1.0>
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: height = 0.1
63.5737 	EXP 	text_stroop: text = 'green'
63.5737 	EXP 	randomImage: autoDraw = True
63.5737 	EXP 	randomImage: autoDraw = False
63.5737 	EXP 	text_stroop: autoDraw = True
63.6167 	EXP 	dot: autoDraw = True
63.6167 	EXP 	text_stroop: autoDraw = False
64.1512 	EXP 	window1: backgroundImage = ''
